time_us,speed_ms,acceleration,yaw,steer_angle,throttle_status,break_status,auto_state
1569494488950614,6.85893,0.0106201,-0.447921,-0.0523599,4,0,0
1569494488990836,6.86025,0.032959,-0.447921,-0.0523599,4,0,0
1569494489010024,6.85904,0.00952148,-0.447921,-0.0523599,4,0,0
1569494489030473,6.85761,0.00695801,-0.447729,-0.0523599,4,0,0
1569494489049861,6.85893,0.019043,-0.447729,-0.0523599,4,0,0
1569494489069722,6.86454,0.0292969,-0.447537,-0.0523599,4,0,0
1569494489089582,6.86323,0.0168457,-0.447537,-0.0523599,4,0,0
1569494489109622,6.86179,0.0289307,-0.447537,-0.0523599,4,0,0
1569494489129676,6.86586,0.0179443,-0.447345,-0.0523599,4,0,0
1569494489149828,6.86718,0.0219727,-0.447345,-0.0523599,4,0,0
1569494489169947,6.86454,0.0238037,-0.447345,-0.0523599,4,0,0
1569494489190640,6.86454,0.0032959,-0.447345,-0.0523599,4,0,0
1569494489211130,6.86718,0.0340576,-0.447345,-0.0523599,4,0,0
1569494489230689,6.86454,0.00292969,-0.447345,-0.0523599,4,0,0
1569494489250365,6.86575,0.0270996,-0.447153,-0.0523599,4,0,0
1569494489270848,6.86432,0.0113525,-0.447153,-0.0523599,4,0,0
1569494489290604,6.86432,0.0212402,-0.447153,-0.0523599,4,0,0
1569494489310457,6.86707,0.0300293,-0.447153,-0.0523599,4,0,0
1569494489330552,6.86575,-0.00256348,-0.447153,-0.0698132,4,0,0
1569494489349872,6.863,0.0201416,-0.446961,-0.0698132,4,0,0
1569494489370268,6.86432,0.020874,-0.446961,-0.0698132,4,0,0
1569494489390084,6.86168,0.0245361,-0.446961,-0.0698132,4,0,0
1569494489410360,6.86168,0.0117188,-0.446769,-0.0698132,4,0,0
1569494489430191,6.86047,0.00769043,-0.446769,-0.0698132,4,0,0
1569494489450070,6.86323,0.0241699,-0.446769,-0.0698132,4,0,0
1569494489470657,6.86323,0.0230713,-0.446769,-0.0698132,4,0,0
1569494489490061,6.86467,0.0322266,-0.446769,-0.0698132,4,0,0
1569494489530080,6.86742,0.0172119,-0.446577,-0.0698132,4,0,0
1569494489550249,6.86873,0.0223389,-0.446577,-0.0698132,4,0,0
1569494489570816,6.86454,0.00695801,-0.446577,-0.0698132,4,0,0
1569494489590521,6.87137,0.0194092,-0.446577,-0.0698132,4,0,0
1569494489610388,6.86993,0.0249023,-0.446385,-0.0698132,4,0,0
1569494489630559,6.86873,0.00769043,-0.446385,-0.0698132,4,0,0
1569494489650391,6.86586,0.0252686,-0.446385,-0.0698132,4,0,0
1569494489670639,6.85882,0.0135498,-0.446385,-0.0698132,4,0,0
1569494489690015,6.8575,0.0238037,-0.446385,-0.0698132,4,0,0
1569494489710415,6.85761,0.0252686,-0.446193,-0.0698132,4,0,0
1569494489730450,6.85904,0.0135498,-0.446193,-0.0698132,4,0,0
1569494489750090,6.86586,0.0117188,-0.446193,-0.0698132,4,0,0
1569494489770129,6.86993,0.0227051,-0.446193,-0.0872665,4,0,0
1569494489790171,6.87005,0.0234375,-0.446001,-0.0872665,4,0,0
1569494489810101,6.87412,0.0249023,-0.446001,-0.0872665,4,0,0
1569494489830149,6.87963,-0.00366211,-0.446001,-0.0872665,4,0,0
1569494489850215,6.88358,0.0201416,-0.445809,-0.0872665,4,0,0
1569494489871061,6.87293,0.0157471,-0.445809,-0.0872665,4,0,0
1569494489890526,6.87556,0.0216064,-0.445809,-0.10472,4,0,0
1569494489910912,6.87975,0.0201416,-0.445617,-0.10472,4,0,0
1569494489930903,6.87556,0.0216064,-0.445617,-0.10472,4,0,0
1569494489950122,6.87424,0.020874,-0.445617,-0.10472,4,0,0
1569494489969873,6.8728,0.0205078,-0.445617,-0.10472,4,0,0
1569494489990329,6.87556,0.0161133,-0.445425,-0.10472,4,0,0
1569494490010071,6.87005,0.0252686,-0.445425,-0.10472,4,0,0
1569494490050283,6.86611,0.0098877,-0.445425,-0.10472,4,0,0
1569494490070729,6.8728,0.0161133,-0.445617,-0.122173,4,0,0
1569494490090520,6.87005,0.0289307,-0.445617,-0.122173,4,0,0
1569494490110350,6.86742,0.00292969,-0.445617,-0.122173,4,0,0
1569494490129797,6.86742,0.0245361,-0.445617,-0.122173,4,0,0
1569494490150169,6.87017,0.0124512,-0.445425,-0.122173,4,0,0
1569494490170134,6.87017,0.0234375,-0.445425,-0.122173,4,0,0
1569494490190761,6.86873,0.0098877,-0.445425,-0.122173,4,0,0
1569494490210657,6.86873,0.0241699,-0.445425,-0.10472,4,0,0
1569494490230356,6.8728,0.0150146,-0.445425,-0.10472,4,0,0
1569494490250858,6.87424,0.0128174,-0.445425,-0.10472,4,0,0
1569494490270566,6.87582,0.00805664,-0.445425,-0.10472,4,0,0
1569494490290038,6.87293,0.0322266,-0.445425,-0.10472,4,0,0
1569494490310265,6.86886,0.00769043,-0.445233,-0.10472,4,0,0
1569494490330067,6.87149,0.0113525,-0.445233,-0.0872665,4,0,0
1569494490350159,6.8728,0.0267334,-0.445233,-0.0872665,4,0,0
1569494490370087,6.87556,0.0223389,-0.445233,-0.0872665,4,0,0
1569494490390313,6.877,0.0113525,-0.445233,-0.0872665,4,0,0
1569494490410273,6.87687,0.0300293,-0.445233,-0.0872665,4,0,0
1569494490430186,6.87831,0.00805664,-0.445233,-0.0698132,4,0,0
1569494490450105,6.87424,0.0413818,-0.445233,-0.0698132,4,0,0
1569494490471106,6.87844,0.0124512,-0.445233,-0.0698132,4,0,0
1569494490490518,6.87975,0.0263672,-0.445233,-0.0698132,4,0,0
1569494490510564,6.87556,0.0179443,-0.445233,-0.0698132,4,0,0
1569494490549931,6.87556,0.026001,-0.445233,-0.0698132,4,0,0
1569494490569970,6.87844,0.013916,-0.445233,-0.0698132,4,0,0
1569494490590298,6.8728,0.0234375,-0.445233,-0.0698132,4,0,0
1569494490610247,6.87017,0.0153809,-0.445233,-0.0698132,4,0,0
1569494490630087,6.86873,0.0216064,-0.445233,-0.0698132,4,0,0
1569494490649906,6.86873,0.0322266,-0.445233,-0.0698132,4,0,0
1569494490670452,6.87162,0.0164795,-0.445233,-0.0698132,4,0,0
1569494490689951,6.87293,0.00622559,-0.445233,-0.0698132,4,0,0
1569494490710893,6.877,0.0351562,-0.445233,-0.0698132,4,0,0
1569494490729966,6.87975,0.0230713,-0.445233,-0.0698132,4,0,0
1569494490749967,6.87975,0.00952148,-0.445233,-0.0698132,4,0,0
1569494490770604,6.88526,0.0223389,-0.445042,-0.0698132,4,0,0
1569494490790602,6.88657,0.00952148,-0.445042,-0.0698132,4,0,0
1569494490810601,6.88657,0.0219727,-0.445042,-0.0698132,4,0,0
1569494490830444,6.88933,0.0106201,-0.445042,-0.0698132,4,0,0
1569494490850560,6.89196,0.00549316,-0.445042,-0.0698132,4,0,0
1569494490870746,6.88358,0.0300293,-0.44485,-0.0872665,4,0,0
1569494490890223,6.88094,0.00366211,-0.44485,-0.0872665,4,0,0
1569494490910187,6.88657,0.0216064,-0.44485,-0.0872665,4,0,0
1569494490929964,6.88777,0.0245361,-0.44485,-0.0872665,4,0,0
1569494490950237,6.88382,0.0194092,-0.444658,-0.0872665,4,0,0
1569494490970336,6.8837,0.00952148,-0.444658,-0.10472,4,0,0
1569494490990099,6.88789,0.0267334,-0.444658,-0.10472,4,0,0
1569494491009199,6.88382,0.026001,-0.444658,-0.10472,4,0,0
1569494491029398,6.89064,0.0065918,-0.444466,-0.10472,4,0,0
1569494491049512,6.8934,0.0450439,-0.444466,-0.10472,4,0,0
1569494491070369,6.89236,0.00109863,-0.444466,-0.10472,4,0,0
1569494491090268,6.89512,0.0355225,-0.444274,-0.10472,4,0,0
1569494491110752,6.89091,0.0109863,-0.444274,-0.10472,4,0,0
1569494491130826,6.88946,0.0168457,-0.444274,-0.10472,4,0,0
1569494491170191,6.8896,0.0109863,-0.444274,-0.10472,4,0,0
1569494491190339,6.88815,0.0307617,-0.444274,-0.10472,4,0,0
1569494491210099,6.89484,0.027832,-0.444274,-0.10472,4,0,0
1569494491230065,6.8934,0.0384521,-0.444274,-0.10472,4,0,0
1569494491250274,6.8854,0.00402832,-0.444274,-0.10472,4,0,0
1569494491270348,6.88744,0.0146484,-0.444466,-0.10472,4,0,0
1569494491290459,6.88347,0.0212402,-0.444466,-0.10472,4,0,0
1569494491310254,6.88358,0.0410156,-0.444466,-0.10472,4,0,0
1569494491329982,6.88633,0.0032959,-0.444466,-0.10472,4,0,0
1569494491350038,6.89327,0.0219727,-0.444466,-0.10472,4,0,0
1569494491370245,6.89196,0.0483398,-0.444274,-0.10472,4,0,0
1569494491390236,6.89064,0.0032959,-0.444274,-0.10472,4,0,0
1569494491410760,6.89615,0.0205078,-0.444274,-0.10472,4,0,0
1569494491430581,6.89615,0.0197754,-0.444274,-0.10472,4,0,0
1569494491450702,6.89498,0.0369873,-0.444274,-0.10472,4,0,0
1569494491470983,6.88106,0.0146484,-0.444466,-0.10472,4,0,0
1569494491513022,6.88106,0.0355225,-0.444466,-0.10472,4,0,0
1569494491539937,6.89052,0.0252686,-0.444466,-0.10472,4,0,0
1569494491539937,6.89052,0.0252686,-0.444466,-0.10472,4,0,0
1569494491570065,6.89459,0.0106201,-0.444466,-0.10472,4,0,0
1569494491590038,6.8934,0.019043,-0.444466,-0.10472,4,0,0
1569494491610106,6.89064,0.00366211,-0.444466,-0.10472,4,0,0
1569494491629933,6.89603,0.0186768,-0.444466,-0.10472,4,0,0
1569494491670383,6.89498,0.00878906,-0.444466,-0.10472,4,0,0
1569494491690169,6.89891,0.0238037,-0.444466,-0.122173,4,0,0
1569494491710785,6.90442,0.0102539,-0.444466,-0.122173,4,0,0
1569494491730541,6.90573,0.0373535,-0.444466,-0.122173,4,0,0
1569494491750842,6.90297,0.0197754,-0.444466,-0.122173,4,0,0
1569494491770641,6.90442,0.00256348,-0.444466,-0.122173,4,0,0
1569494491790095,6.90166,0.0150146,-0.444466,-0.122173,4,0,0
1569494491812736,6.90586,0.0336914,-0.444466,-0.122173,4,0,0
1569494491830141,6.90704,0.0186768,-0.444466,-0.122173,4,0,0
1569494491850232,6.91255,0.0109863,-0.444466,-0.122173,4,0,0
1569494491870418,6.91242,0.0098877,-0.444466,-0.122173,4,0,0
1569494491890097,6.91242,0.0366211,-0.444466,-0.122173,4,0,0
1569494491910156,6.90967,0.0183105,-0.444466,-0.122173,4,0,0
1569494491929969,6.91111,0.00952148,-0.444466,-0.122173,4,0,0
1569494491950092,6.9098,0.0369873,-0.444466,-0.122173,4,0,0
1569494491970240,6.90836,0.0216064,-0.444466,-0.122173,4,0,0
1569494491990096,6.90848,0.0197754,-0.444466,-0.122173,4,0,0
1569494492010881,6.90993,0.026001,-0.444466,-0.122173,4,0,0
1569494492030835,6.914,0.0131836,-0.444466,-0.122173,4,0,0
1569494492050488,6.914,0.0296631,-0.444466,-0.122173,4,0,0
1569494492070669,6.90442,0.00439453,-0.444466,-0.122173,4,0,0
1569494492090235,6.90731,0.0201416,-0.444466,-0.122173,4,0,0
1569494492110198,6.91255,0.00695801,-0.444466,-0.122173,4,0,0
1569494492149844,6.91124,0.0164795,-0.444658,-0.122173,4,0,0
1569494492169582,6.91675,0.0142822,-0.444658,-0.122173,4,0,0
1569494492190110,6.91925,0.0175781,-0.444658,-0.122173,4,0,0
1569494492211123,6.91806,0.00878906,-0.444658,-0.122173,4,0,0
1569494492230167,6.91925,0.027832,-0.444658,-0.139626,4,0,0
1569494492249938,6.922,0.00915527,-0.444658,-0.139626,4,0,0
1569494492270996,6.92923,0.0307617,-0.444466,-0.139626,4,0,0
1569494492290007,6.92371,0.0172119,-0.444466,-0.139626,4,0,0
1569494492310505,6.92489,0.0216064,-0.444466,-0.139626,4,0,0
1569494492330479,6.92502,0.020874,-0.444466,-0.139626,4,0,0
1569494492350590,6.92357,0.0256348,-0.444658,-0.139626,4,0,0
1569494492370420,6.92909,0.0146484,-0.444658,-0.139626,4,0,0
1569494492390862,6.92909,0.0241699,-0.444658,-0.139626,4,0,0
1569494492410812,6.92502,0.0205078,-0.444658,-0.139626,4,0,0
1569494492429966,6.92371,0.00585938,-0.44485,-0.139626,4,0,0
1569494492449926,6.92489,0.0109863,-0.44485,-0.139626,4,0,0
1569494492470648,6.91793,0.0270996,-0.445042,-0.15708,4,0,0
1569494492490343,6.91937,0.0318604,-0.445042,-0.15708,4,0,0
1569494492510356,6.92595,0.0201416,-0.445233,-0.15708,4,0,0
1569494492530032,6.92595,0.0227051,-0.445233,-0.15708,4,0,0
1569494492549883,6.92188,0.0186768,-0.445233,-0.15708,4,0,0
1569494492570136,6.92056,0.0164795,-0.445425,-0.15708,4,0,0
1569494492590109,6.92045,0.0102539,-0.445425,-0.15708,4,0,0
1569494492610059,6.91781,0.0336914,-0.445425,-0.15708,4,0,0
1569494492630469,6.922,0.0124512,-0.445617,-0.15708,4,0,0
1569494492650710,6.92463,0.0164795,-0.445617,-0.15708,4,0,0
1569494492690451,6.93421,0.0146484,-0.445809,-0.174533,4,0,0
1569494492710332,6.93158,0.0344238,-0.446001,-0.174533,4,0,0
1569494492730622,6.93289,0.00805664,-0.446001,-0.174533,4,0,0
1569494492750251,6.93146,0.0238037,-0.446001,-0.174533,4,0,0
1569494492770117,6.93014,0.0311279,-0.446193,-0.174533,4,0,0
1569494492790092,6.92882,0.0150146,-0.446193,-0.174533,4,0,0
1569494492809956,6.93158,0.0179443,-0.446385,-0.174533,4,0,0
1569494492829970,6.93277,0.0131836,-0.446385,-0.174533,4,0,0
1569494492849945,6.93014,0.0241699,-0.446577,-0.174533,4,0,0
1569494492870534,6.92751,0.0131836,-0.446577,-0.174533,4,0,0
1569494492890215,6.93158,-0.000732422,-0.446577,-0.174533,4,0,0
1569494492910018,6.93014,0.0410156,-0.446769,-0.174533,4,0,0
1569494492930425,6.92739,0.0194092,-0.446769,-0.174533,4,0,0
1569494492950289,6.92463,0.00805664,-0.446961,-0.174533,4,0,0
1569494492970538,6.92859,0.0336914,-0.446961,-0.174533,4,0,0
1569494492990423,6.92859,0.0146484,-0.447153,-0.174533,4,0,0
1569494493010794,6.93134,0.0285645,-0.447153,-0.174533,4,0,0
1569494493030575,6.93541,0.0216064,-0.447345,-0.174533,4,0,0
1569494493051004,6.93673,0.0109863,-0.447345,-0.174533,4,0,0
1569494493070340,6.93103,0.00585938,-0.447729,-0.174533,4,0,0
1569494493089954,6.9297,0.0150146,-0.447729,-0.174533,4,0,0
1569494493110181,6.93245,0.0219727,-0.447921,-0.174533,4,0,0
1569494493130216,6.93388,0.0153809,-0.447921,-0.174533,4,0,0
1569494493150891,6.93255,0.0241699,-0.448113,-0.174533,4,0,0
1569494493169778,6.93388,0.0131836,-0.448113,-0.174533,4,0,0
1569494493189651,6.9352,0.0421143,-0.448305,-0.174533,4,0,0
1569494493209801,6.9298,0.00549316,-0.448305,-0.174533,4,0,0
1569494493229952,6.93266,0.00878906,-0.448497,-0.174533,4,0,0
1569494493250149,6.93255,0.0227051,-0.448689,-0.174533,4,0,0
1569494493289768,6.93266,0.0205078,-0.448864,-0.174533,4,0,0
1569494493310070,6.93541,0.0065918,-0.449056,-0.174533,4,0,0
1569494493330556,6.93805,0.0230713,-0.449248,-0.174533,4,0,0
1569494493350214,6.93266,0.0296631,-0.449248,-0.174533,4,0,0
1569494493370420,6.9352,0.00805664,-0.44944,-0.174533,4,0,0
1569494493390241,6.93795,0.0201416,-0.449632,-0.174533,4,0,0
1569494493409895,6.93245,0.00769043,-0.449632,-0.174533,4,0,0
1569494493430160,6.9352,0.0322266,-0.449824,-0.174533,4,0,0
1569494493450097,6.93785,0.0216064,-0.449824,-0.174533,4,0,0
1569494493470538,6.94355,0.0183105,-0.449824,-0.174533,4,0,0
1569494493489813,6.93938,0.0131836,-0.450016,-0.174533,4,0,0
1569494493509933,6.94202,0.00952148,-0.450016,-0.174533,4,0,0
1569494493529942,6.94601,0.039917,-0.450208,-0.174533,4,0,0
1569494493550146,6.9461,0.013916,-0.450208,-0.174533,4,0,0
1569494493570169,6.94193,0.0358887,-0.4504,-0.174533,4,0,0
1569494493589868,6.94459,0.000732422,-0.450592,-0.174533,4,0,0
1569494493609770,6.94326,0.0256348,-0.450592,-0.174533,4,0,0
1569494493630553,6.93918,0.0263672,-0.450784,-0.174533,4,0,0
1569494493650577,6.9461,0.00109863,-0.450784,-0.174533,4,0,0
1569494493670923,6.94725,0.027832,-0.451168,-0.174533,4,0,0
1569494493690474,6.95008,0.00366211,-0.451168,-0.174533,4,0,0
1569494493710151,6.94601,0.026001,-0.45136,-0.174533,4,0,0
1569494493730030,6.94601,0.0113525,-0.451552,-0.15708,4,0,0
1569494493749925,6.94184,0.0113525,-0.451744,-0.15708,4,0,0
1569494493769959,6.93785,0.0256348,-0.451936,-0.15708,4,0,0
1569494493809897,6.94043,0.0311279,-0.452128,-0.15708,4,0,0
1569494493830299,6.93635,0.0065918,-0.45232,-0.15708,4,0,0
1569494493849677,6.94443,0.0219727,-0.45232,-0.15708,4,0,0
1569494493870492,6.9431,0.0146484,-0.452512,-0.15708,4,0,0
1569494493889878,6.94169,0.0194092,-0.452512,-0.15708,4,0,0
1569494493910023,6.94302,0.00952148,-0.452704,-0.15708,4,0,0
1569494493930075,6.94577,0.0179443,-0.452704,-0.139626,4,0,0
1569494493950004,6.94169,0.0146484,-0.452895,-0.139626,4,0,0
1569494493970682,6.9431,0.0256348,-0.452895,-0.122173,4,0,0
1569494493990713,6.94717,0.0194092,-0.453087,-0.122173,4,0,0
1569494494010408,6.94851,0.0128174,-0.453087,-0.122173,4,0,0
1569494494030385,6.95541,0.0201416,-0.453279,-0.122173,4,0,0
1569494494049734,6.95533,0.0336914,-0.453279,-0.10472,4,0,0
1569494494070424,6.96631,0.026001,-0.453279,-0.10472,4,0,0
1569494494089927,6.95949,0.0128174,-0.453471,-0.10472,4,0,0
1569494494110044,6.954,0.0227051,-0.453471,-0.10472,4,0,0
1569494494129860,6.95118,0.0161133,-0.453663,-0.10472,4,0,0
1569494494149731,6.9457,0.0314941,-0.453663,-0.10472,4,0,0
1569494494169974,6.94176,0.00549316,-0.453855,-0.10472,4,0,0
1569494494190120,6.94028,0.0256348,-0.453855,-0.10472,4,0,0
1569494494209833,6.93894,0.0263672,-0.453855,-0.10472,4,0,0
1569494494229737,6.9362,0.0164795,-0.454047,-0.10472,4,0,0
1569494494250150,6.93754,0.0135498,-0.454047,-0.10472,4,0,0
1569494494289877,6.93748,0.027832,-0.454431,-0.0872665,4,0,0
1569494494289877,6.93748,0.027832,-0.454431,-0.0872665,4,0,0
1569494494330641,6.94028,0.00512695,-0.454623,-0.0872665,4,0,0
1569494494350718,6.93894,0.0179443,-0.454623,-0.0698132,4,0,0
1569494494370208,6.94028,0.0194092,-0.454623,-0.0698132,4,0,0
1569494494390016,6.9443,0.032959,-0.454623,-0.0698132,4,0,0
1569494494429899,6.94156,0.0142822,-0.454623,-0.0523599,4,0,0
1569494494449873,6.9415,0.0109863,-0.454623,-0.0523599,4,0,0
1569494494470294,6.94704,0.0256348,-0.454623,-0.0523599,4,0,0
1569494494489933,6.94564,0.0098877,-0.454623,-0.0523599,4,0,0
1569494494510152,6.94704,0.0168457,-0.454623,-0.0523599,4,0,0
1569494494529890,6.9443,0.0281982,-0.454623,-0.0523599,4,0,0
1569494494549609,6.9429,0.0175781,-0.454431,-0.0523599,4,0,0
1569494494570164,6.94022,0.0161133,-0.454431,-0.0523599,4,0,0
1569494494590069,6.9457,0.0168457,-0.454431,-0.0523599,4,0,0
1569494494610859,6.94436,0.0238037,-0.454431,-0.0523599,4,0,0
1569494494633843,6.94985,0.0168457,-0.454431,-0.0523599,4,0,0
1569494494650730,6.95533,0.019043,-0.454431,-0.0523599,4,0,0
1569494494670680,6.95393,0.0234375,-0.454431,-0.0523599,4,0,0
1569494494690635,6.94985,0.0146484,-0.454431,-0.0523599,4,0,0
1569494494710164,6.95252,0.0267334,-0.454431,-0.0523599,4,0,0
1569494494730235,6.94985,0.00512695,-0.454239,-0.0523599,4,0,0
1569494494749673,6.94978,0.0281982,-0.454239,-0.0523599,4,0,0
1569494494769894,6.94978,0.0325928,-0.454239,-0.0523599,4,0,0
1569494494809911,6.9457,0.0128174,-0.454047,-0.0523599,4,0,0
1569494494829710,6.94985,0.0186768,-0.454047,-0.0523599,4,0,0
1569494494850111,6.95252,0.0314941,-0.453855,-0.0523599,4,0,0
1569494494870326,6.95533,0.0142822,-0.453855,-0.0523599,4,0,0
1569494494890012,6.95674,0.0227051,-0.453855,-0.0523599,4,0,0
1569494494909793,6.95259,0.0168457,-0.453663,-0.0523599,4,0,0
1569494494929772,6.94985,0.0318604,-0.453663,-0.0523599,4,0,0
1569494494950377,6.94985,0.0150146,-0.453471,-0.0523599,4,0,0
1569494494970130,6.94443,0.0168457,-0.453471,-0.0523599,4,0,0
1569494494990355,6.94302,0.027832,-0.453279,-0.0523599,4,0,0
1569494495010458,6.94169,0.0270996,-0.453279,-0.0523599,4,0,0
1569494495030622,6.93902,0.012085,-0.453279,-0.0523599,4,0,0
1569494495050431,6.94176,0.0270996,-0.453087,-0.0523599,4,0,0
1569494495070597,6.94851,0.0153809,-0.453087,-0.0523599,4,0,0
1569494495090110,6.94451,0.0227051,-0.453087,-0.0523599,4,0,0
1569494495110148,6.94169,0.0238037,-0.453087,-0.0523599,4,0,0
1569494495130065,6.94302,0.0249023,-0.453087,-0.0523599,4,0,0
1569494495149913,6.94169,0.0161133,-0.452895,-0.0523599,4,0,0
1569494495169869,6.93761,0.013916,-0.452895,-0.0523599,4,0,0
1569494495190106,6.94028,0.0175781,-0.452895,-0.0523599,4,0,0
1569494495270209,6.95957,0.0366211,-0.452704,-0.0523599,4,0,0
1569494495290397,6.95691,0.019043,-0.452704,-0.0523599,4,0,0
1569494495310366,6.94867,0.0113525,-0.452704,-0.0523599,4,0,0
1569494495330350,6.94867,0.0234375,-0.452512,-0.0523599,4,0,0
1569494495369883,6.94459,0.0194092,-0.452512,-0.0523599,4,0,0
1569494495410478,6.94992,0.0230713,-0.45232,-0.0523599,4,0,0
1569494495429875,6.94584,0.0274658,-0.45232,-0.0523599,4,0,0
1569494495449924,6.94176,0.0194092,-0.45232,-0.0523599,4,0,0
1569494495470353,6.95118,0.0303955,-0.45232,-0.0523599,4,0,0
1569494495489883,6.94985,0.013916,-0.45232,-0.0523599,4,0,0
1569494495510370,6.94443,0.0212402,-0.452128,-0.0523599,4,0,0
1569494495529968,6.94577,0.0267334,-0.452128,-0.0523599,4,0,0
1569494495549961,6.95125,0.00769043,-0.451936,-0.0523599,4,0,0
1569494495570374,6.95266,0.0325928,-0.451936,-0.0523599,4,0,0
1569494495590852,6.95541,0.012085,-0.451936,-0.0523599,4,0,0
1569494495610631,6.95416,0.0212402,-0.451744,-0.0523599,4,0,0
1569494495630569,6.95,0.0113525,-0.451744,-0.0523599,4,0,0
1569494495650842,6.94734,0.0183105,-0.451744,-0.0523599,4,0,0
1569494495671260,6.95558,0.0168457,-0.451552,-0.0523599,4,0,0
1569494495690047,6.95832,0.00292969,-0.45136,-0.0523599,4,0,0
1569494495710652,6.9515,0.026001,-0.45136,-0.0523599,4,0,0
1569494495729972,6.9515,0.0109863,-0.45136,-0.0523599,4,0,0
1569494495750025,6.95141,0.0197754,-0.451168,-0.0523599,4,0,0
1569494495770140,6.94459,0.019043,-0.451168,-0.0523599,4,0,0
1569494495790107,6.95008,0.0183105,-0.451168,-0.0523599,4,0,0
1569494495810000,6.95008,0.0285645,-0.450976,-0.0523599,4,0,0
1569494495829957,6.95283,0.0131836,-0.450976,-0.0523599,4,0,0
1569494495849839,6.95283,0.0289307,-0.450976,-0.0523599,4,0,0
1569494495889812,6.95549,0.0168457,-0.450784,-0.0698132,4,0,0
1569494495910395,6.95425,0.0172119,-0.450784,-0.0698132,4,0,0
1569494495930228,6.95292,0.0186768,-0.450784,-0.0698132,4,0,0
1569494495950749,6.95965,0.0164795,-0.450784,-0.0698132,4,0,0
1569494495970543,6.96373,0.0164795,-0.450592,-0.0698132,4,0,0
1569494495990297,6.96781,0.0252686,-0.450592,-0.0698132,4,0,0
1569494496010643,6.97188,0.0205078,-0.450592,-0.0698132,4,0,0
1569494496030133,6.9733,0.0172119,-0.4504,-0.0698132,4,0,0
1569494496049767,6.96922,0.0135498,-0.4504,-0.0698132,4,0,0
1569494496070417,6.96098,0.0113525,-0.4504,-0.0698132,4,0,0
1569494496089795,6.95824,0.0216064,-0.4504,-0.0698132,4,0,0
1569494496110178,6.96373,0.0157471,-0.450208,-0.0698132,4,0,0
1569494496130014,6.96098,0.0205078,-0.450208,-0.0698132,4,0,0
1569494496150022,6.96107,0.0128174,-0.450208,-0.0698132,4,0,0
1569494496170353,6.96515,0.0183105,-0.450208,-0.0872665,4,0,0
1569494496189922,6.96382,0.0194092,-0.450208,-0.0872665,4,0,0
1569494496210218,6.96249,0.0135498,-0.450016,-0.0872665,4,0,0
1569494496230059,6.96249,0.0150146,-0.450016,-0.0872665,4,0,0
1569494496250248,6.96799,0.0325928,-0.450016,-0.0872665,4,0,0
1569494496271227,6.95995,0.0157471,-0.449824,-0.0872665,4,0,0
1569494496290662,6.96127,0.00622559,-0.449824,-0.0872665,4,0,0
1569494496310698,6.96117,0.0227051,-0.449824,-0.0872665,4,0,0
1569494496330157,6.96117,0.0201416,-0.449632,-0.0872665,4,0,0
1569494496350064,6.95985,0.0245361,-0.449632,-0.0872665,4,0,0
1569494496389785,6.96524,0.0205078,-0.449632,-0.0872665,4,0,0
1569494496409997,6.96657,0.0183105,-0.44944,-0.0872665,4,0,0
1569494496430256,6.96932,0.0179443,-0.44944,-0.0872665,4,0,0
1569494496449972,6.96524,0.0124512,-0.44944,-0.0872665,4,0,0
1569494496469906,6.97217,0.0161133,-0.44944,-0.0872665,4,0,0
1569494496489794,6.97207,0.0300293,-0.449248,-0.0872665,4,0,0
1569494496510197,6.97349,0.0106201,-0.449248,-0.0872665,4,0,0
1569494496530164,6.97217,0.0201416,-0.449248,-0.0872665,4,0,0
1569494496549735,6.97349,0.0131836,-0.449056,-0.0872665,4,0,0
1569494496569887,6.97349,0.0216064,-0.449056,-0.10472,4,0,0
1569494496590103,6.96535,0.0194092,-0.449056,-0.10472,4,0,0
1569494496610727,6.97074,0.0117188,-0.449056,-0.10472,4,0,0
1569494496630555,6.96799,0.0223389,-0.449056,-0.10472,4,0,0
1569494496650132,6.97349,0.0153809,-0.448864,-0.10472,4,0,0
1569494496670577,6.96799,0.0117188,-0.448864,-0.10472,4,0,0
1569494496689537,6.96932,0.0366211,-0.448864,-0.10472,4,0,0
1569494496710335,6.96932,0.0296631,-0.448864,-0.10472,4,0,0
1569494496730110,6.96524,0.00622559,-0.448864,-0.10472,4,0,0
1569494496750179,6.96382,0.0161133,-0.448864,-0.10472,4,0,0
1569494496770215,6.96117,0.0223389,-0.448689,-0.10472,4,0,0
1569494496790126,6.96127,0.0223389,-0.448689,-0.10472,4,0,0
1569494496810364,6.96535,0.0322266,-0.448689,-0.10472,4,0,0
1569494496830154,6.96942,0.0146484,-0.448689,-0.10472,4,0,0
1569494496850103,6.96942,0.0391846,-0.448689,-0.10472,4,0,0
1569494496870503,6.96382,0.0106201,-0.448864,-0.10472,4,0,0
1569494496889739,6.97074,0.0117188,-0.448864,-0.10472,4,0,0
1569494496930107,6.96392,0.0102539,-0.448864,-0.10472,4,0,0
1569494496950565,6.96249,0.0234375,-0.448864,-0.10472,4,0,0
1569494496969906,6.96524,0.0186768,-0.448864,-0.10472,4,0,0
1569494496990518,6.96107,0.0292969,-0.448864,-0.122173,4,0,0
1569494497010487,6.96392,0.0142822,-0.448864,-0.122173,4,0,0
1569494497030533,6.96524,0.0318604,-0.448864,-0.10472,4,0,0
